comments,description,duration,event,film_date,languages,main_speaker,name,num_speaker,published_date,speaker_occupation,title,url,views,talk_id
89,"Bees have been rapidly and mysteriously disappearing from rural areas, with grave implications for agriculture. But bees seem to flourish in urban environments -- and cities need their help, too. Noah Wilson-Rich suggests that urban beekeeping might play a role in revitalizing both a city and a species.",763,TEDxBoston 2012,22-06-2012,29,Noah Wilson-Rich,Noah Wilson-Rich: Every city needs healthy honey bees,1,28-07-2012,Beekeeper,Every city needs healthy honey bees,"https://www.ted.com/talks/noah_wilson_rich_every_city_needs_healthy_honey_bees
",687263,1300
43,"Giles Duley gave up a life of glamour and celebrity as a fashion photographer to travel the world and document the stories of the forgotten and marginalized. While on assignment in Afghanistan he stepped on a landmine, a horrific event that left him a triple amputee. In this moving talk Duley tells us stories of lives lost and found -- including his.",711,TEDxObserver,10-03-2012,0,Giles Duley,Giles Duley: When a reporter becomes the story,1,29-07-2012,Photojournalist,When a reporter becomes the story,"https://www.ted.com/talks/giles_duley_when_a_reporter_becomes_the_story
",144044,1301
463,"Michael Anti (aka Jing Zhao) has been blogging from China for 12 years. Despite the control the central government has over the Internet -- ""All the servers are in Beijing"" -- he says that hundreds of millions of microbloggers are in fact creating the first national public sphere in the country's history, and shifting the balance of power in unexpected ways.",1131,TEDGlobal 2012,29-06-2012,29,Michael Anti,Michael Anti: Behind the Great Firewall of China,1,30-07-2012,Blogger,Behind the Great Firewall of China,"https://www.ted.com/talks/michael_anti_behind_the_great_firewall_of_china
",1423930,1302
168,"A whirlwind of energy and ideas, Stephen Ritz is a teacher in New York's tough South Bronx, where he and his kids grow lush gardens for food, greenery -- and jobs. Just try to keep up with this New York treasure as he spins through the many, many ways there are to grow hope in a neighborhood many have written off, or in your own.",839,TEDxManhattan,01-02-2012,26,Stephen Ritz,Stephen Ritz: A teacher growing green in the South Bronx,1,31-07-2012,Teacher,A teacher growing green in the South Bronx,"https://www.ted.com/talks/stephen_ritz_a_teacher_growing_green_in_the_south_bronx
",1112964,1303
473,"Daphne Koller is enticing top universities to put their most intriguing courses online for free -- not just as a service, but as a way to research how people learn. With Coursera (cofounded by Andrew Ng), each keystroke, quiz, peer-to-peer discussion and self-graded assignment builds an unprecedented pool of data on how knowledge is processed.",1240,TEDGlobal 2012,26-06-2012,29,Daphne Koller,Daphne Koller: What we're learning from online education,1,01-08-2012,Educator,What we're learning from online education,"https://www.ted.com/talks/daphne_koller_what_we_re_learning_from_online_education
",2302206,1304
64,"In the wake of the 2011 Japanese earthquake and tsunami, mixed into the wreckage were lost and damaged photos of families and loved ones. Photo retoucher Becci Manson, together with local volunteers and a global group of colleagues she recruited online, helped clean and fix them, restoring those memories to their owners.",589,TEDGlobal 2012,26-06-2012,29,Becci Manson,Becci Manson: (Re)touching lives through photos,1,02-08-2012,Photo Retoucher,(Re)touching lives through photos,"https://www.ted.com/talks/becci_manson_re_touching_lives_through_photos
",767285,1305
117,"Mark Applebaum writes music that breaks the rules in fantastic ways, composing a concerto for a florist and crafting a musical instrument from junk and found objects. This quirky talk might just inspire you to shake up the ""rules"" of your own creative work.",1010,TEDxStanford,19-05-2012,26,Mark Applebaum,Mark Applebaum: The mad scientist of music,1,03-08-2012,Composer,The mad scientist of music,"https://www.ted.com/talks/mark_applebaum_the_mad_scientist_of_music
",3600582,1306
148,"Can an algorithm forecast the site of the next riot? In this accessible talk, mathematician Hannah Fry shows how complex social behavior can be analyzed and perhaps predicted through analogies to natural phenomena, like the patterns of a leopard's spots or the distribution of predators and prey in the wild.",602,TEDxUCL,03-06-2012,0,Hannah Fry,Hannah Fry: Is life really that complex?,1,04-08-2012,Complexity theorist,Is life really that complex?,"https://www.ted.com/talks/hannah_fry_is_life_really_that_complex
",353350,1307
203,"How do you deal with a bully without becoming a thug? In this wise and soulful talk, peace activist Scilla Elworthy maps out the skills we need -- as nations and individuals -- to fight extreme force without using force in return. To answer the question of why and how nonviolence works, she evokes historical heroes -- Aung San Suu Kyi, Mahatma Gandhi, Nelson Mandela -- and the personal philosophies that powered their peaceful protests.",947,TEDxExeter,20-04-2012,32,Scilla Elworthy,Scilla Elworthy: Fighting with nonviolence,1,05-08-2012,Peace builder,Fighting with nonviolence,"https://www.ted.com/talks/scilla_elworthy_fighting_with_non_violence
",1145261,1308
466,"Most people instinctively avoid conflict, but as Margaret Heffernan shows us, good disagreement is central to progress. She illustrates (sometimes counterintuitively) how the best partners aren’t echo chambers -- and how great research teams, relationships and businesses allow people to deeply disagree.",776,TEDGlobal 2012,29-06-2012,35,Margaret Heffernan,Margaret Heffernan: Dare to disagree,1,06-08-2012,Management thinker,Dare to disagree,"https://www.ted.com/talks/margaret_heffernan_dare_to_disagree
",3167353,1309
231,"Parkinson's disease affects 6.3 million people worldwide, causing weakness and tremors, but there's no objective way to detect it early on. Yet. Applied mathematician and TED Fellow Max Little is testing a simple, cheap tool that in trials is able to detect Parkinson's with 99 percent accuracy -- in a 30-second phone call.",364,TEDGlobal 2012,26-06-2012,34,Max Little,Max Little: A test for Parkinson's with a phone call,1,07-08-2012,Applied mathematician,A test for Parkinson's with a phone call,"https://www.ted.com/talks/max_little_a_test_for_parkinson_s_with_a_phone_call
",1065331,1310
203,"What should a community do with its unused land? Plant food, of course. With energy and humor, Pam Warhurst tells at the TEDSalon the story of how she and a growing team of volunteers came together to turn plots of unused land into communal vegetable gardens, and to change the narrative of food in their community.",801,TEDSalon London Spring 2012,10-05-2012,31,Pam Warhurst,Pam Warhurst: How we can eat our landscapes,1,09-08-2012,"Cofounder, Incredible Edible",How we can eat our landscapes,"https://www.ted.com/talks/pam_warhurst_how_we_can_eat_our_landscapes
",1206351,1311
223,"Nothing is original, says Kirby Ferguson, creator of Everything is a Remix. From Bob Dylan to Steve Jobs, he says our most celebrated creators borrow, steal and transform.",582,TEDGlobal 2012,29-06-2012,27,Kirby Ferguson,Kirby Ferguson: Embrace the remix,1,10-08-2012,Filmmaker and Remixer,Embrace the remix,"https://www.ted.com/talks/kirby_ferguson_embrace_the_remix
",1356163,1312
526,"Photographer Lisa Kristine travels the world documenting the unbearably harsh realities of modern-day slavery. She shares hauntingly beautiful images -- miners in the Congo, bricklayers in Nepal -- that illuminate the plight of the 27 million souls enslaved worldwide.",1161,TEDxMaui,22-01-2012,34,Lisa Kristine,Lisa Kristine: Photos that bear witness to modern slavery,1,11-08-2012,Photographer,Photos that bear witness to modern slavery,"https://www.ted.com/talks/lisa_kristine_glimpses_of_modern_day_slavery
",2586606,1313
75,"Most politicians choose their words carefully, to shape the reality they hope to create. But does it work? Etymologist Mark Forsyth shares a few entertaining word-origin stories from British and American history (for instance, did you ever wonder how George Washington became ""president""?) and draws a surprising conclusion.",424,TEDxHousesOfParliament,22-06-2012,30,Mark Forsyth,Mark Forsyth: What's a snollygoster? A short lesson in political speak,1,12-08-2012,Writer,What's a snollygoster? A short lesson in political speak,"https://www.ted.com/talks/mark_forsyth_what_s_a_snollygoster_a_short_lesson_in_political_speak
",582161,1314
170,"It seems the more we know about how democracy works -- through government transparency, better media coverage, even new insights about our brains -- the less we trust democracy itself. Yet it's still, arguably, the best system of government available. As Ivan Krastev says, ""What went right is also what went wrong."" Can democracy survive?",844,TEDGlobal 2012,28-06-2012,29,Ivan Krastev,Ivan Krastev: Can democracy exist without trust?,1,13-08-2012,Public intellectual,Can democracy exist without trust?,"https://www.ted.com/talks/ivan_krastev_can_democracy_exist_without_trust
",640604,1315
82,"When a freak tornado hit their hometown, sisters Caitria and Morgan O'Neill -- just 20 and 24 at the time -- realized they had to jump in and help. What they learned is: After a natural disaster, there's only a tiny window before the world turns its sympathy (and its donations) elsewhere -- so it's important to be prepared for every aspect of recovery. Watch this talk to learn how to step up in a timely fashion for your own community.",563,TEDxBoston 2012,22-06-2012,23,Caitria + Morgan O'Neill,Caitria + Morgan O'Neill: How to step up in the face of disaster,2,14-08-2012,Disaster relief expert,How to step up in the face of disaster,"https://www.ted.com/talks/caitria_and_morgan_o_neill_how_to_step_up_in_the_face_of_disaster
",805880,1316
439,"Is there a definitive line that divides crazy from sane? With a hair-raising delivery, Jon Ronson, author of The Psychopath Test, illuminates the gray areas between the two. (With live-mixed sound by Julian Treasure and animation by Evan Grant.)",1081,TED2012,01-03-2012,30,Jon Ronson,Jon Ronson: Strange answers to the psychopath test,1,15-08-2012,Writer and filmmaker,Strange answers to the psychopath test,"https://www.ted.com/talks/jon_ronson_strange_answers_to_the_psychopath_test
",10167161,1317
91,"Timothy Prestero thought he'd designed the perfect incubator for newborns in the developing world -- he even won awards for it. But he and his team learned a hard lesson when their incubator completely failed to catch on. Hear his hard-earned manifesto on the importance of designing for real-world use, not accolades.",665,TEDxBoston 2012,22-06-2012,27,Timothy Prestero,"Timothy Prestero: Design for people, not awards",1,16-08-2012,Designer,"Design for people, not awards","https://www.ted.com/talks/timothy_prestero_design_for_people_not_awards
",1024653,1318
98,"Rob Legato creates movie effects so good they (sometimes) trump the real thing. In this warm and funny talk, he shares his vision for enhancing reality on-screen in movies like Apollo 13, Titanic and Hugo.",987,TEDGlobal 2012,26-06-2012,25,Rob Legato,Rob Legato: The art of creating awe,1,17-08-2012,Visual Effects Guru,The art of creating awe,"https://www.ted.com/talks/rob_legato_the_art_of_creating_awe
",1952381,1319
63,"Robert Neuwirth spent four years among the chaotic stalls of street markets, talking to pushcart hawkers and gray marketers, to study the remarkable ""System D,"" the world's unlicensed economic network. Responsible for some 1.8 billion jobs, it's an economy of underappreciated power and scope.",749,TEDGlobal 2012,28-06-2012,25,Robert Neuwirth,Robert Neuwirth: The power of the informal economy,1,05-09-2012,Author,The power of the informal economy,"https://www.ted.com/talks/robert_neuwirth_the_power_of_the_informal_economy
",754755,1320
78,"Brute computing force alone can't solve the world's problems. Data mining innovator Shyam Sankar explains why solving big problems (like catching terrorists or identifying huge hidden trends) is not a question of finding the right algorithm, but rather the right symbiotic relationship between computation and human creativity.",732,TEDGlobal 2012,27-06-2012,24,Shyam Sankar,Shyam Sankar: The rise of human-computer cooperation,1,06-09-2012,Data Intelligence Agent,The rise of human-computer cooperation,"https://www.ted.com/talks/shyam_sankar_the_rise_of_human_computer_cooperation
",856136,1321
49,"Legendary sculptor Antony Gormley riffs on space and the human form. His works explore the interior space we feel within our own bodies -- and the exterior space we feel around us, knowing that we are just dots in space and time.",956,TEDGlobal 2012,26-06-2012,20,Antony Gormley,"Antony Gormley: Sculpted space, within and without",1,07-09-2012,Sculptor,"Sculpted space, within and without","https://www.ted.com/talks/antony_gormley_sculpted_space_within_and_without
",464213,1322
109,"Call it ""fuel without fossils"": Jonathan Trent is working on a plan to grow new biofuel by farming micro-algae in floating offshore pods that eat wastewater from cities. Hear his team's bold vision for Project OMEGA (Offshore Membrane Enclosures for Growing Algae) and how it might power the future.",885,TEDGlobal 2012,27-06-2012,21,Jonathan Trent,Jonathan Trent: Energy from floating algae pods,1,08-09-2012,Scientist and biofuel guru,Energy from floating algae pods,"https://www.ted.com/talks/jonathan_trent_energy_from_floating_algae_pods
",809361,1323
159,"How can we fit more people into cities without overcrowding? Kent Larson shows off folding cars, quick-change apartments and other innovations that could make the city of the future work a lot like a small village of the past.",1001,TEDxBoston 2012,22-06-2012,22,Kent Larson,Kent Larson: Brilliant designs to fit more people in every city,1,09-09-2012,Architect,Brilliant designs to fit more people in every city,"https://www.ted.com/talks/kent_larson_brilliant_designs_to_fit_more_people_in_every_city
",1052980,1324
169,"Scott Fraser studies how humans remember crimes -- and bear witness to them. In this powerful talk, which focuses on a deadly shooting at sunset, he suggests that even close-up eyewitnesses to a crime can create ""memories"" they could not have seen. Why? Because the brain abhors a vacuum. Editor's note: In the original version of this talk, Scott Fraser misspoke about available footage of Two World Trade Center (Tower 2). The misstatement has been edited out for clarity.",1250,TEDxUSC,04-05-2012,27,Scott Fraser,Scott Fraser: Why eyewitnesses get it wrong,1,10-09-2012,"Forensic psychologist, expert witness",Why eyewitnesses get it wrong,"https://www.ted.com/talks/scott_fraser_the_problem_with_eyewitness_testimony
",1050633,1325
96,"Nearly 450 million people are affected by mental illness worldwide. In wealthy nations, just half receive appropriate care, but in developing countries, close to 90 percent go untreated because psychiatrists are in such short supply. Vikram Patel outlines a highly promising approach -- training members of communities to give mental health interventions, empowering ordinary people to care for others.",742,TEDGlobal 2012,27-06-2012,28,Vikram Patel,Vikram Patel: Mental health for all by involving all,1,11-09-2012,Mental health care advocate,Mental health for all by involving all,"https://www.ted.com/talks/vikram_patel_mental_health_for_all_by_involving_all
",933277,1326
455,"In the ongoing debate about globalization, what's been missing is the voices of workers -- the millions of people who migrate to factories in China and other emerging countries to make goods sold all over the world. Reporter Leslie T. Chang sought out women who work in one of China's booming megacities, and tells their stories.",865,TEDGlobal 2012,26-06-2012,27,Leslie T. Chang,Leslie T. Chang: The voices of China's workers,1,12-09-2012,Journalist,The voices of China's workers,"https://www.ted.com/talks/leslie_t_chang_the_voices_of_china_s_workers
",1362071,1327
96,"Calling them ""our bodies' own repair kits,"" Susan Solomon advocates research using lab-grown stem cells. By growing individual pluripotent stem cell lines, her team creates testbeds that could accelerate research into curing diseases -- and perhaps lead to individualized treatment, targeted not just to a particular disease but a particular person.",898,TEDGlobal 2012,28-06-2012,23,Susan Solomon,Susan Solomon: The promise of research with stem cells,1,13-09-2012,Stem cell research advocate,The promise of research with stem cells,"https://www.ted.com/talks/susan_solomon_the_promise_of_research_with_stem_cells
",832831,1328
82,"We all use our body on a daily basis, and yet few of us think about our physicality the way Wayne McGregor does. He demonstrates how a choreographer communicates ideas to an audience, working with two dancers to build phrases of dance, live and unscripted, on the TEDGlobal stage.",918,TEDGlobal 2012,27-06-2012,22,Wayne McGregor,Wayne McGregor: A choreographer's creative process in real time,1,14-09-2012,Dancer and Choreographer,A choreographer's creative process in real time,"https://www.ted.com/talks/wayne_mcgregor_a_choreographer_s_creative_process_in_real_time
",891589,1329
78,"What can governments learn from the open-data revolution? In this stirring talk, Beth Noveck, the former deputy CTO at the White House, shares a vision of practical openness -- connecting bureaucracies to citizens, sharing data, creating a truly participatory democracy. Imagine the ""writable society"" ...",1043,TEDGlobal 2012,27-06-2012,21,Beth Noveck,Beth Noveck: Demand a more open-source government,1,15-09-2012,Open-government expert,Demand a more open-source government,"https://www.ted.com/talks/beth_noveck_demand_a_more_open_source_government
",516355,1330
211,"Western countries throw out nearly half of their food, not because it’s inedible -- but because it doesn’t look appealing. Tristram Stuart delves into the shocking data of wasted food, calling for a more responsible use of global resources.",855,TEDSalon London Spring 2012,10-05-2012,27,Tristram Stuart,Tristram Stuart: The global food waste scandal,1,16-09-2012,Author and Activist,The global food waste scandal,"https://www.ted.com/talks/tristram_stuart_the_global_food_waste_scandal
",1471114,1331
165,"Why do teenagers seem so much more impulsive, so much less self-aware than grown-ups? Cognitive neuroscientist Sarah-Jayne Blakemore compares the prefrontal cortex in adolescents to that of adults, to show us how typically ""teenage"" behavior is caused by the growing and developing brain.",866,TEDGlobal 2012,25-06-2012,32,Sarah-Jayne Blakemore,Sarah-Jayne Blakemore: The mysterious workings of the adolescent brain,1,17-09-2012,Cognitive Neuroscientist,The mysterious workings of the adolescent brain,"https://www.ted.com/talks/sarah_jayne_blakemore_the_mysterious_workings_of_the_adolescent_brain
",2246203,1332
128,"Because of poor acoustics, students in classrooms miss 50 percent of what their teachers say and patients in hospitals have trouble sleeping because they continually feel stressed. Julian Treasure sounds a call to action for designers to pay attention to the “invisible architecture” of sound.",591,TEDGlobal 2012,26-06-2012,34,Julian Treasure,Julian Treasure: Why architects need to use their ears,1,18-09-2012,Sound consultant,Why architects need to use their ears,"https://www.ted.com/talks/julian_treasure_why_architects_need_to_use_their_ears
",1225395,1333
94,"When a squirrel chewed through a cable and knocked him offline,  journalist Andrew Blum started wondering what the Internet was really made of. So he set out to go see it -- the underwater cables, secret switches and other physical bits that make up the net.",719,TEDGlobal 2012,27-06-2012,28,Andrew Blum,Andrew Blum: Discover the physical side of the internet,1,19-09-2012,Network author,Discover the physical side of the internet,"https://www.ted.com/talks/andrew_blum_what_is_the_internet_really
",1337967,1334
91,"Your mobile phone, computer and game console have a bloody past — tied to tantalum mining, which funds the war in the Democratic Republic of the Congo. Drawing on his personal story, activist and refugee Bandi Mbubi gives a stirring call to action. ",561,TEDxExeter,20-04-2012,28,Bandi Mbubi,Bandi Mbubi: Demand a fair trade cell phone,1,20-09-2012,Social Justice Activist,Demand a fair trade cell phone,"https://www.ted.com/talks/bandi_mbubi_demand_a_fair_trade_cell_phone
",587181,1335
81,"One day, Ed Gavagan was sitting on the subway, watching two young med students practicing their knots. And a powerful memory washed over him -- of one shocking moment that changed his life forever. An unforgettable story of crime, skill and gratitude.",741,TEDMED 2012,11-04-2012,26,Ed Gavagan,Ed Gavagan: A story about knots and surgeons,1,21-09-2012,"Designer, Storyteller",A story about knots and surgeons,"https://www.ted.com/talks/ed_gavagan_a_story_about_knots_and_surgeons
",924318,1336
169,"There's been an explosion of collaborative consumption -- web-powered sharing of cars, apartments, skills. Rachel Botsman explores the currency that makes systems like Airbnb and Taskrabbit work: trust, influence, and what she calls ""reputation capital.""",1186,TEDGlobal 2012,26-06-2012,23,Rachel Botsman,Rachel Botsman: The currency of the new economy is trust,1,22-09-2012,Trust researcher,The currency of the new economy is trust,"https://www.ted.com/talks/rachel_botsman_the_currency_of_the_new_economy_is_trust
",1239316,1337
260,"Robots and algorithms are getting good at jobs like building cars, writing articles, translating -- jobs that once required a human. So what will we humans do for work? Andrew McAfee walks through recent labor data to say: We ain't seen nothing yet. But then he steps back to look at big history, and comes up with a surprising view of what comes next.",847,TEDxBoston 2012,04-06-2012,26,Andrew McAfee,Andrew McAfee: Are droids taking our jobs?,1,23-09-2012,Management theorist,Are droids taking our jobs?,"https://www.ted.com/talks/andrew_mcafee_are_droids_taking_our_jobs
",956324,1338
45,"Mice, bugs and hamsters are no longer the only way to study the brain. Functional MRI (fMRI) allows scientists to map brain activity in living, breathing, decision-making human beings. Read Montague gives an overview of how this technology is helping us understand the complicated ways in which we interact with each other.",803,TEDGlobal 2012,27-06-2012,27,Read Montague,"Read Montague: What we're learning from 5,000 brains",1,24-09-2012,Behavioral Neuroscientist,"What we're learning from 5,000 brains","https://www.ted.com/talks/read_montague_what_we_re_learning_from_5_000_brains
",693628,1339
202,"The open-source world has learned to deal with a flood of new, oftentimes divergent, ideas using hosting services like GitHub -- so why can’t governments? In this rousing talk Clay Shirky shows how democracies can take a lesson from the Internet, to be not just transparent but also to draw on the knowledge of all their citizens.",1112,TEDGlobal 2012,26-06-2012,24,Clay Shirky,Clay Shirky: How the Internet will (one day) transform government,1,25-09-2012,Social Media Theorist,How the Internet will (one day) transform government,"https://www.ted.com/talks/clay_shirky_how_the_internet_will_one_day_transform_government
",1245095,1340
180,"Gravity. The stars in day. Thoughts. The human genome. Time. Atoms. So much of what really matters in the world is impossible to see. A stunning animation of John Lloyd's classic TEDTalk from 2009, which will make you question what you actually know.",528,TED-Ed,26-09-2012,0,John Lloyd,John Lloyd: An animated tour of the invisible,1,26-09-2012,Producer,An animated tour of the invisible,"https://www.ted.com/talks/john_lloyd_an_animated_tour_of_the_invisible
",336430,1341
380,"When a new drug gets tested, the results of the trials should be published for the rest of the medical world -- except much of the time, negative or inconclusive findings go unreported, leaving doctors and researchers in the dark. In this impassioned talk, Ben Goldacre explains why these unreported instances of negative data are especially misleading and dangerous.",809,TEDMED 2012,05-06-2012,34,Ben Goldacre,Ben Goldacre: What doctors don't know about the drugs they prescribe,1,27-09-2012,Debunker,What doctors don't know about the drugs they prescribe,"https://www.ted.com/talks/ben_goldacre_what_doctors_don_t_know_about_the_drugs_they_prescribe
",2228138,1342
87,"Art historian Bahia Shehab has long been fascinated with the Arabic script for 'no.' When revolution swept through Egypt in 2011, she began spraying the image in the streets saying no to dictators, no to military rule and no to violence.",356,TEDGlobal 2012,25-06-2012,36,Bahia Shehab,Bahia Shehab: A thousand times no,1,28-09-2012,Artist and historian,A thousand times no,"https://www.ted.com/talks/bahia_shehab_a_thousand_times_no
",1024326,1343
40,"Aris Venetikidis is fascinated by the maps we draw in our minds as we move around a city -- less like street maps, more like schematics or wiring diagrams, abstract images of relationships between places. How can we learn from these mental maps to make better real ones? As a test case, he remakes the notorious Dublin bus map.",996,TEDxDublin,02-09-2012,26,Aris Venetikidis,Aris Venetikidis: Making sense of maps,1,29-09-2012,Mapmaker,Making sense of maps,"https://www.ted.com/talks/aris_venetikidis_making_sense_of_maps
",661530,1344
122,"As Vicki Arroyo says, it's time to prepare our homes and cities for our changing climate, with its increased risk of flooding, drought and uncertainty. She illustrates this inspiring talk with bold projects from cities all over the world -- local examples of thinking ahead.",876,TEDGlobal 2012,27-06-2012,27,Vicki Arroyo,Vicki Arroyo: Let's prepare for our new climate,1,30-09-2012,Environmental policy influencer,Let's prepare for our new climate,"https://www.ted.com/talks/vicki_arroyo_let_s_prepare_for_our_new_climate
",1030762,1345
2290,"Body language affects how others see us, but it may also change how we see ourselves. Social psychologist Amy Cuddy argues that ""power posing"" — standing in a posture of confidence, even when we don't feel confident — can boost feelings of confidence, and might have an impact on our chances for success. NOTE: Some of the findings presented in this talk have been referenced in an ongoing debate among social scientists about robustness and reproducibility. Read ""Criticisms & updates"" below for more details as well as Amy Cuddy's response.",1262,TEDGlobal 2012,26-06-2012,51,Amy Cuddy,Amy Cuddy: Your body language may shape who you are,1,01-10-2012,Social psychologist,Your body language may shape who you are,"https://www.ted.com/talks/amy_cuddy_your_body_language_shapes_who_you_are
",43155405,1346
125,"When Robert Gupta was caught between a career as a doctor and as a violinist, he realized his place was in the middle, with a bow in his hand and a sense of social justice in his heart. He tells a moving story of society’s marginalized and the power of music therapy, which can succeed where conventional medicine fails.",987,TEDMED 2012,15-04-2012,29,Robert Gupta,Robert Gupta: Between music and medicine,1,02-10-2012,Violinist,Between music and medicine,"https://www.ted.com/talks/robert_gupta_between_music_and_medicine
",1038897,1347
179,"In this gripping talk, lawyer Jason McCue urges for a new way to attack terrorism, to weaken its credibility with those who are buying the product -- the recruits. He shares stories of real cases where he and other activists used this approach to engage and create change.",1142,TEDGlobal 2012,26-06-2012,22,Jason McCue,Jason McCue: Terrorism is a failed brand,1,03-10-2012,Lawyer,Terrorism is a failed brand,"https://www.ted.com/talks/jason_mccue_terrorism_is_a_failed_brand
",788255,1348
94,"Shimon Schocken and Noam Nisan developed a curriculum for their students to build a computer, piece by piece. When they put the course online -- giving away the tools, simulators, chip specifications and other building blocks -- they were surprised that thousands jumped at the opportunity to learn, working independently as well as organizing their own classes in the first Massive Open Online Course (MOOC). A call to forget about grades and tap into the self-motivation to learn.",985,TEDGlobal 2012,26-06-2012,27,Shimon Schocken,Shimon Schocken: The self-organizing computer course,1,04-10-2012,"Computer Scientist, Educator",The self-organizing computer course,"https://www.ted.com/talks/shimon_schocken_the_self_organizing_computer_course
",983172,1349
31,"As the director of the Metropolitan Museum of Art in New York, Thomas P. Campbell thinks deeply about curating—not just selecting art objects, but placing them in a setting where the public can learn their stories. With glorious images, he shows how his curation philosophy works for displaying medieval tapestries—and for the over-the-top fashion/art of Alexander McQueen. (From The Design Studio session at TED2012, guest-curated by Chee Pearlman and David Rockwell.)",996,TED2012,01-03-2012,25,Thomas P. Campbell,Thomas P. Campbell: Weaving narratives in museum galleries,1,05-10-2012,Museum director,Weaving narratives in museum galleries,"https://www.ted.com/talks/thomas_p_campbell_weaving_narratives_in_museum_galleries
",625454,1350
46,"The days are past (if they ever existed) when a person, company or brand could tightly control their reputation -- online chatter and spin mean that if you're relevant, there's a constant, free-form conversation happening about you that you have no control over. Tim Leberecht offers three big ideas about accepting that loss of control, even designing for it -- and using it as an impetus to recommit to your values.",390,TEDGlobal 2012,25-06-2012,33,Tim Leberecht,Tim Leberecht: 3 ways to (usefully) lose control of your brand,1,08-10-2012,Business romantic,3 ways to (usefully) lose control of your brand,"https://www.ted.com/talks/tim_leberecht_3_ways_to_usefully_lose_control_of_your_reputation
",943919,1351
62,"John Maeda, former President of the Rhode Island School of Design, delivers a funny and charming talk that spans a lifetime of work in art, design and technology, concluding with a picture of creative leadership in the future. Watch for demos of Maeda's earliest work -- and even a computer made of people.",1001,TEDGlobal 2012,26-06-2012,23,John Maeda,"John Maeda: How art, technology and design inform creative leaders",1,09-10-2012,Artist,"How art, technology and design inform creative leaders","https://www.ted.com/talks/john_maeda_how_art_technology_and_design_inform_creative_leaders
",1045703,1352
225,"Diseases of the body garner sympathy, says comedian Ruby Wax -- except those of the brain. Why is that? With dazzling energy and humor, Wax, diagnosed a decade ago with clinical depression, urges us to put an end to the stigma of mental illness.",524,TEDGlobal 2012,26-06-2012,34,Ruby Wax,Ruby Wax: What's so funny about mental illness?,1,10-10-2012,Comedian and Mental Health Activist,What's so funny about mental illness?,"https://www.ted.com/talks/ruby_wax_what_s_so_funny_about_mental_illness
",2352202,1353
350,"Melissa Marshall brings a message to all scientists (from non-scientists): We're fascinated by what you're doing. So tell us about it -- in a way we can understand. In just 4 minutes, she shares powerful tips on presenting complex scientific ideas to a general audience.",274,TEDGlobal 2012,26-06-2012,39,Melissa Marshall,Melissa Marshall: Talk nerdy to me,1,11-10-2012,Communications teacher,Talk nerdy to me,"https://www.ted.com/talks/melissa_marshall_talk_nerdy_to_me
",2106788,1354
32,"Art history is far from set in stone. Engineer Maurizio Seracini spent 30 years searching for Leonardo da Vinci's lost fresco ""The Battle of Anghiari,"" and in the process discovered that many paintings have layers of history hidden underneath. Should they be part of the viewing experience too?",754,TEDGlobal 2012,29-06-2012,30,Maurizio Seracini,Maurizio Seracini: The secret lives of paintings,1,12-10-2012,Art diagnostician,The secret lives of paintings,"https://www.ted.com/talks/maurizio_seracini_the_secret_lives_of_paintings
",725173,1355
150,"The world is changing much more rapidly than most people realize, says business educator Eddie Obeng -- and creative output cannot keep up. In this spirited talk, he highlights three important changes we should understand for better productivity, and calls for a stronger culture of “smart failure.""",757,TEDGlobal 2012,26-06-2012,25,Eddie Obeng,Eddie Obeng: Smart failure for a fast-changing world,1,15-10-2012,Business Educator,Smart failure for a fast-changing world,"https://www.ted.com/talks/eddie_obeng_smart_failure_for_a_fast_changing_world
",1495331,1356
92,"When you're getting medical treatment, or taking part in medical testing, privacy is important; strict laws limit what researchers can see and know about you. But what if your medical data could be used -- anonymously -- by anyone seeking to test a hypothesis? John Wilbanks wonders if the desire to protect our privacy is slowing research, and if opening up medical data could lead to a wave of health care innovation.",985,TEDGlobal 2012,29-06-2012,19,John Wilbanks,John Wilbanks: Let's pool our medical data,1,16-10-2012,Data Commons Advocate,Let's pool our medical data,"https://www.ted.com/talks/john_wilbanks_let_s_pool_our_medical_data
",539219,1357
119,"What do science and play have in common? Neuroscientist Beau Lotto thinks all people (kids included) should participate in science and, through the process of discovery, change perceptions. He's seconded by 12-year-old Amy O'Toole, who, along with 25 of her classmates, published the first peer-reviewed article by schoolchildren, about the Blackawton bees project. It starts: ""Once upon a time ... """,925,TEDGlobal 2012,26-06-2012,28,Beau Lotto + Amy O'Toole,"Beau Lotto + Amy O'Toole: Science is for everyone, kids included",2,17-10-2012,"Neuroscientist, Artist","Science is for everyone, kids included","https://www.ted.com/talks/beau_lotto_amy_o_toole_science_is_for_everyone_kids_included
",1272319,1358
127,"Our leaders need to be held accountable, says journalist Heather Brooke. And she should know: Brooke uncovered the British Parliamentary financial expenses that led to a major political scandal in 2009. She urges us to ask our leaders questions through platforms like Freedom of Information requests -- and to finally get some answers.",1137,TEDGlobal 2012,28-06-2012,26,Heather Brooke,Heather Brooke: My battle to expose government corruption,1,18-10-2012,Journalist,My battle to expose government corruption,"https://www.ted.com/talks/heather_brooke_my_battle_to_expose_government_corruption
",932024,1359
